datetime,open,high,low,close,volume
2023-01-01 00:44:00,103.06878564089213,103.75339543404209,102.85579143378621,102.99940405795248,6667
2023-01-01 00:45:00,103.08634592130699,103.13615156913612,102.74354311039443,103.02083724691231,9486
2023-01-01 00:46:00,103.51862575149805,103.68387770901215,102.76074861029994,103.13675927712744,2751
2023-01-01 00:47:00,102.84491088705825,103.29872268312089,102.47905999844875,102.8202565296778,9115
2023-01-01 00:48:00,102.9113576824045,103.32649352501352,102.78813355925956,102.82760431268612,7992
2023-01-01 00:49:00,103.17715039977071,103.23522439673316,101.86009223081594,102.76735193461764,2521
2023-01-01 00:50:00,102.70350440575368,104.11425049940753,103.05241393200035,103.1675593166721,5204
2023-01-01 00:51:00,103.47713447014945,103.58052178770926,103.22180078010157,103.28882326458222,3264
2023-01-01 00:52:00,103.47871257417228,104.27652792179649,103.52071654666089,103.60540483461943,3028
2023-01-01 00:53:00,103.5061769027915,103.8773542482265,102.99172273187654,103.455533088289,7060
2023-01-01 00:54:00,103.59469486647178,104.15706528047608,102.85870186985143,103.62088149677045,9613
2023-01-01 00:55:00,103.99814510827737,104.0365653554597,103.52499003070922,103.81894467625017,6225
2023-01-01 00:56:00,104.37917708928545,105.08784037561759,103.42954383259777,104.12685884558736,1901
2023-01-01 00:57:00,104.12135523682151,104.64325441665684,103.84531719817133,104.12005307703376,6684
2023-01-01 00:58:00,104.3189794883537,104.54477520511182,103.94195588515363,104.04309697400389,3470
2023-01-01 00:59:00,104.05655078777855,105.0174637557746,103.12113404567853,104.11609875694062,3405
2023-01-01 01:00:00,104.22780563452989,104.64857679668998,103.63921033871262,104.23599370058005,4232
2023-01-01 01:01:00,103.68753239186991,104.80100360546547,103.28319161820045,104.16623007347032,8997
2023-01-01 01:02:00,104.35161570833469,104.75635063483377,103.63744473041723,104.0527767339823,9308
2023-01-01 01:03:00,104.55622127904108,104.5420345852172,103.74891713960137,104.05881866250395,4723
2023-01-01 01:04:00,104.17339191387696,103.93279087209652,103.16293560466347,103.83248221146602,5297
2023-01-01 01:05:00,103.3272249080275,103.61510553874004,103.10938351387294,103.53708936429634,3651
2023-01-01 01:06:00,103.49397546965115,104.23565358853261,103.14653834279301,103.65556498202426,8873
2023-01-01 01:07:00,103.382162905043,104.20020975991152,103.54361781818297,103.62416403244166,1815
2023-01-01 01:08:00,103.33906611029805,104.3954671540977,102.77593783195255,103.66834749845336,6785
2023-01-01 01:09:00,103.7698037744273,104.23147155339159,103.60029767698585,104.2025618706617,9856
2023-01-01 01:10:00,104.72763972136283,104.37609319740837,103.34789441337655,104.25692097083092,9572
2023-01-01 01:11:00,104.00688722238894,105.11551922077523,103.189833792628,104.18160882369145,1723
2023-01-01 01:12:00,104.20063248716268,104.69257863915227,103.01531635491563,103.98464502630513,5837
2023-01-01 01:13:00,103.68046914451168,104.7913789073063,103.2315270973723,103.88156313660753,8813
2023-01-01 01:14:00,103.77393880275092,104.53076101956783,103.56223436369946,103.67341504869619,9348
2023-01-01 01:15:00,104.06780510755156,104.66783084408729,102.97898727217898,103.88092152308228,1469
2023-01-01 01:16:00,103.87002172563204,104.11960612136168,103.61040201076153,103.89477536779886,5751
2023-01-01 01:17:00,103.55054091591839,104.83093768323796,102.9564552142757,103.89757431758105,1034
2023-01-01 01:18:00,103.46123392370333,104.28984828040662,103.11594878098724,103.81838326564585,3066
2023-01-01 01:19:00,103.97275697190052,103.9509054963622,102.77065765464162,103.66089274817271,3575
2023-01-01 01:20:00,103.60048244709394,104.0730067211212,102.91272877470512,103.40199188776873,7460
2023-01-01 01:21:00,103.2363878216075,103.50569867785599,103.1007038655788,103.17778277710634,6599
2023-01-01 01:22:00,103.44793610288205,103.35178239565506,102.56351291568774,103.07253427524981,6686
2023-01-01 01:23:00,103.64512345351389,103.48830292764686,102.37818232327999,103.18199461527324,8790
2023-01-01 01:24:00,103.01189997598398,103.90058593299463,102.31563784070217,102.96076716773311,7423
2023-01-01 01:25:00,103.78546428806867,104.09416708554325,102.95528028310605,103.31118940024582,8086
2023-01-01 01:26:00,103.13309026787296,103.40483237418604,103.14218148256566,103.21450927561,2587
2023-01-01 01:27:00,102.88154161352203,103.55597739286239,102.41680384204106,103.13464449208172,7928
2023-01-01 01:28:00,103.23365741671894,104.00619679383423,103.4408046101776,103.44379607721443,8568
2023-01-01 01:29:00,103.4636575239599,104.16361237782822,103.45188098380088,103.72505400204423,6469
2023-01-01 01:30:00,103.68312537377342,104.4958053317166,103.50260952038926,103.79474070211224,3476
2023-01-01 01:31:00,103.7137593267246,104.2460378228573,102.40053034252189,103.39188490743862,4458
2023-01-01 01:32:00,102.94787775716702,104.09061530390568,103.1859546470093,103.34054103904012,8090
2023-01-01 01:33:00,102.99831162928842,104.12590848338154,102.4100968717371,103.20283448488172,3167
2023-01-01 01:34:00,103.19883376545684,103.27238178430703,102.69159823476558,103.25239449702741,8635
2023-01-01 01:35:00,103.2354251782335,104.04462569249223,102.46222506273223,103.21344402123644,2588
2023-01-01 01:36:00,103.89033658411357,103.85795812956195,102.51547084123492,103.40640174356494,5142
2023-01-01 01:37:00,104.03460284925507,103.58954990998896,103.33303882013459,103.58657990503674,2963
2023-01-01 01:38:00,103.17114860678217,104.29810425171193,103.31754166273228,103.38678930884497,7286
2023-01-01 01:39:00,103.1225834228264,104.07503349396036,102.58097751183861,103.31112512128323,2900
2023-01-01 01:40:00,103.34446648508222,103.54920244442216,103.21227634914416,103.21329988248324,5175
2023-01-01 01:41:00,103.07714544076516,103.49977780948163,102.83881315209388,103.4103306288562,4799
2023-01-01 01:42:00,103.34475814873463,104.42229688802713,103.30572483555503,103.49603916457801,9861
2023-01-01 01:43:00,103.45869950810867,103.1447174365405,102.79876207361288,102.97254712240213,8266
2023-01-01 01:44:00,102.81662666734766,102.87652942024668,102.27012450296012,102.49855189922386,9191
2023-01-01 01:45:00,102.25059533335748,102.75521864445568,102.3070986548617,102.46574322012387,2861
2023-01-01 01:46:00,102.05140475832751,102.61379252838,101.72560525804596,102.19432969604982,6602
2023-01-01 01:47:00,102.13882563759378,102.41492187416556,101.62071489595978,102.18568014308,4010
2023-01-01 01:48:00,102.81481829931101,103.43080278564054,102.13634646055768,102.50502449313485,6464
2023-01-01 01:49:00,102.63264953995449,103.04135156473387,102.55091164782516,102.66768771841342,4181
2023-01-01 01:50:00,102.58614466987054,103.69884529116351,102.10477893489235,102.89730765364664,5427
2023-01-01 01:51:00,103.26562557522865,103.53095907233899,102.96422195300644,103.10164371436316,5575
2023-01-01 01:52:00,103.14346063448484,103.63684396035964,103.13211258669763,103.27948215069564,2400
2023-01-01 01:53:00,102.80101529297937,103.2325025897865,102.14565549863377,103.01537927494218,4646
2023-01-01 01:54:00,102.9706832507256,103.40687969127721,102.21919193317557,103.00476432430747,9382
2023-01-01 01:55:00,103.2288801363642,103.66637643773218,102.65343697081985,102.91014359405494,6285
2023-01-01 01:56:00,102.6016134076915,103.17993846045235,102.52213837069338,102.87813645892578,3477
2023-01-01 01:57:00,102.86686294319242,103.72408484429054,102.08834277968226,102.95459247974111,7620
2023-01-01 01:58:00,102.86480601637271,103.51825296868003,102.53316602862157,102.72842093022952,5951
2023-01-01 01:59:00,103.13735891087883,103.16124004881802,102.28048429146523,102.73268562709916,8305
2023-01-01 02:00:00,102.54305929173114,103.21986281799263,101.92800836601758,102.57055133031037,8181
2023-01-01 02:01:00,102.6462372528179,103.06286389015872,102.55220315380538,102.57905556932702,7847
2023-01-01 02:02:00,102.22974065407709,102.47260237935025,101.6209838214803,102.13064675476924,8396
2023-01-01 02:03:00,101.83962832267764,101.98893461123966,101.01859692779715,101.94275372134767,8112
2023-01-01 02:04:00,101.83174589613367,102.96506823789112,101.8783007974004,101.9969436103201,4125
2023-01-01 02:05:00,101.28195692705344,102.5586256307307,101.04635659425102,101.56617522889337,1526
2023-01-01 02:06:00,101.35206036121777,102.04760737874822,101.3237626651286,101.62403899016708,2486
2023-01-01 02:07:00,102.3997756069758,102.22402515615691,101.89301878597912,102.02465216041693,2256
2023-01-01 02:08:00,102.25014350495388,102.16486227271054,101.73487593603738,102.0351293183475,9069
2023-01-01 02:09:00,102.52397224583866,102.6615433546991,101.82476841041768,102.0469195747634,4074
2023-01-01 02:10:00,102.00739445950109,102.88713894357468,101.17245224739877,101.99939867677206,9114
2023-01-01 02:11:00,102.21015935888175,102.52756395178943,102.15731419016407,102.15923780771365,3250
2023-01-01 02:12:00,102.43869503821975,102.86525294764465,101.6016841034682,102.11509763850995,4564
2023-01-01 02:13:00,102.07133231498783,102.7096590529178,101.35375449068329,102.02361004827797,7492
2023-01-01 02:14:00,102.37331145169325,102.4700937811489,101.83024441415441,102.39194835508872,2670
2023-01-01 02:15:00,102.94555887096105,103.16842809800904,101.58093280695343,102.44618381320522,5790
2023-01-01 02:16:00,102.85871776571328,103.3340385265898,102.10243670744259,102.38390909186556,2426
2023-01-01 02:17:00,102.18501358884926,102.73940277766711,101.235518996818,101.9967511019171,1802
2023-01-01 02:18:00,101.67605658038782,102.42941316961571,101.0344625002535,101.6357103164517,5211
2023-01-01 02:19:00,101.71087672336901,102.6350073904508,101.15291525220042,101.7016290727991,1469
2023-01-01 02:20:00,101.82304653010395,102.07791842955135,100.93933241551932,101.58203193815342,6248
2023-01-01 02:21:00,102.07197297206416,102.08982319437324,101.65564358192405,101.71797435028031,2931
2023-01-01 02:22:00,101.55614419892406,102.23026518773771,101.2151072230678,101.76205538607599,4812
2023-01-01 02:23:00,101.6392034273892,102.70458449347689,101.74645675267894,101.87277372212651,6157
2023-01-01 02:24:00,101.6916228327607,102.57984488670454,101.66732462842793,102.18044829583634,4085
2023-01-01 02:25:00,101.88991912237893,102.06405799278664,101.67261179631282,102.03521079427493,4794
2023-01-01 02:26:00,101.92351216344655,102.71057764847029,101.62920088758389,101.94140424496223,7138
2023-01-01 02:27:00,102.31209608384107,101.90638985563396,101.24881774554919,101.81480469598436,9788
2023-01-01 02:28:00,102.24378644767002,102.85638355232452,101.95525479781739,101.99981746027362,4926
2023-01-01 02:29:00,101.69739535086565,102.41325865515165,100.99856682332278,101.99381226653823,8732
2023-01-01 02:30:00,102.24900020246174,102.01502809117382,100.88833958578581,101.85300305322669,7255
2023-01-01 02:31:00,102.12262557245332,102.06224605029104,101.51952332537263,102.0351656509948,8978
2023-01-01 02:32:00,102.2357578936848,103.05672591393616,101.916413072148,102.11790101183249,1353
2023-01-01 02:33:00,101.49881775650607,102.66833781730547,101.66395896865062,101.68577904864047,9685
2023-01-01 02:34:00,102.03942271317212,102.45955763126115,100.8904956842161,101.88798410111582,1373
2023-01-01 02:35:00,102.06038810303683,102.55573998597397,101.82821522788412,101.83189117727534,6272
2023-01-01 02:36:00,102.34693666798852,102.1617784243905,101.32340397293402,101.98507436222293,5774
2023-01-01 02:37:00,101.61070617495005,102.21793965538139,101.02497216368816,101.99090372679407,6875
2023-01-01 02:38:00,101.67355948120569,101.73641347712741,101.32544924766043,101.65207339243223,9189
2023-01-01 02:39:00,101.59711901104471,102.1337556729241,101.76554504079952,101.76868849626304,7648
2023-01-01 02:40:00,101.19275955175834,102.31170190219345,101.34477270042865,101.56453698588415,1759
2023-01-01 02:41:00,101.66063094009095,102.48162658182434,100.9562679704786,101.62505575681647,5529
2023-01-01 02:42:00,101.91213878809583,101.66791065558394,100.9414223202431,101.45532163999363,4779
2023-01-01 02:43:00,101.39130620737424,101.78358346790698,101.46189846247906,101.49063293850358,3147
2023-01-01 02:44:00,101.22363359462484,101.63814598150377,100.92354317552422,101.43964910545236,1812
2023-01-01 02:45:00,101.3207689690129,101.86025151516222,100.66701782751403,100.9140957215229,1971
2023-01-01 02:46:00,101.30427134761366,101.82124420776364,100.11094834392252,100.99876305613107,6708
2023-01-01 02:47:00,101.44584515886268,101.62265500960424,100.92998911228509,101.07288405886237,7221
2023-01-01 02:48:00,100.79051644005717,102.02768293956676,101.20652179929382,101.23376631441567,5092
2023-01-01 02:49:00,100.70421637946039,101.29414288663469,100.50332013131593,101.00948093196955,3421
2023-01-01 02:50:00,101.0764334779139,101.97848456133417,100.15002544286186,100.98463178457837,1247
2023-01-01 02:51:00,100.98898429584429,101.77685175538602,100.44764974633068,100.9719559290804,9115
2023-01-01 02:52:00,101.62745743979373,101.31806196846502,101.2269892730471,101.26269850472151,4816
2023-01-01 02:53:00,100.59570482692806,101.19940738805741,101.02774958238386,101.05460475861727,6134
2023-01-01 02:54:00,100.9853002431435,101.30052764981751,100.41303720113613,101.10955406595733,6198
2023-01-01 02:55:00,101.7437977620935,101.79373078241154,101.44896849795877,101.46382870219264,9015
2023-01-01 02:56:00,100.92734323842707,102.25345239151756,100.56334794710419,101.26448721374493,2708
2023-01-01 02:57:00,101.08483166492329,101.79030579082867,100.4078624411417,101.25616557432859,6858
2023-01-01 02:58:00,101.30276867915671,101.88943504263568,100.52499688814338,101.06509332008994,8378
2023-01-01 02:59:00,100.9935140260274,101.38505950732645,100.98618301366874,101.09602079615689,5926
2023-01-01 03:00:00,101.21367488221094,101.3709239440475,100.69785228424868,101.1371855751551,5649
2023-01-01 03:01:00,101.09612427533287,101.65973054220818,100.46674281103202,101.15121100872221,2910
2023-01-01 03:02:00,101.4428074270195,101.58128893266353,100.93265563051688,101.46194299444285,3780
2023-01-01 03:03:00,101.53046576779866,101.77158373981027,101.19615313892105,101.71511254297567,6333
2023-01-01 03:04:00,101.87508599608682,101.95450326469076,100.81024581961812,101.79983691208676,9992
2023-01-01 03:05:00,102.1079042974425,102.38470469312566,101.64592536309628,102.13956909432463,4864
2023-01-01 03:06:00,102.3603178206308,102.54698948759211,101.28519190034504,101.97802430304593,9027
2023-01-01 03:07:00,102.38089209923781,102.52359123031002,101.23640572909854,102.01362555853326,8332
2023-01-01 03:08:00,102.10362359682118,102.6124857707032,101.84707814134312,102.28693034696603,3186
2023-01-01 03:09:00,102.52456422116857,102.61231464216863,101.58460758803163,102.56835870614324,4898
2023-01-01 03:10:00,102.63291670070745,103.15014862013597,101.94881932264961,102.75745305384807,4714
2023-01-01 03:11:00,101.84678014216243,103.14936113672479,101.3746380280584,102.23312795432437,4462
2023-01-01 03:12:00,102.24989974948248,102.76075221919366,101.88263658227213,101.99323665497795,8892
2023-01-01 03:13:00,102.40772216592737,102.26766692082074,101.99423606631878,102.18256821296995,8151
2023-01-01 03:14:00,102.35934275255492,102.78010108243107,101.89486616830418,101.9718022046493,7741
2023-01-01 03:15:00,102.44031822914626,103.10622593289212,101.59016025317392,102.29457730565541,3732
2023-01-01 03:16:00,102.33981847075252,102.47166767440035,101.97583437612,102.43106677418203,8618
2023-01-01 03:17:00,102.50427572745998,102.99033908189212,102.52802081951812,102.53050591105277,8139
2023-01-01 03:18:00,102.93112538195261,103.42529505262578,102.31776811559172,102.43832542786919,8268
2023-01-01 03:19:00,103.09002436174231,102.9259765685813,102.53289285982538,102.67205716483205,4521
2023-01-01 03:20:00,102.88754025297729,102.68188973592174,102.38179722129927,102.50061959685588,7908
2023-01-01 03:21:00,102.68099666763362,102.95739125299099,102.05703142790827,102.87319747956471,7141
2023-01-01 03:22:00,103.12699624702628,103.13576803198733,102.27939444040904,102.86588201510583,6277
2023-01-01 03:23:00,103.75359573150159,103.6255024931397,102.45750740505268,103.37979478711641,1139
2023-01-01 03:24:00,103.25366264938864,103.662997521599,102.7253170446457,103.25241768497386,9532
2023-01-01 03:25:00,103.16798776195712,103.50936859565095,102.70837167085416,103.02572727053452,9923
2023-01-01 03:26:00,103.10356208432636,103.7143475084172,103.06413796387177,103.23759769591128,4574
2023-01-01 03:27:00,103.50200875884565,103.8779389920036,103.15832614075971,103.21906082023962,5216
2023-01-01 03:28:00,103.56611279463628,104.22160646282585,102.95308255700598,103.29611402292815,7570
2023-01-01 03:29:00,102.87955310467775,103.63958293034474,103.14369717916985,103.26300604545409,4216
2023-01-01 03:30:00,103.12854561133379,103.71863702937873,102.94220239864852,103.45695098123227,9235
2023-01-01 03:31:00,103.3745432133081,104.5924720955081,103.4573623681751,103.6237770712319,9003
2023-01-01 03:32:00,104.08078022775612,103.991421705687,103.38603688485883,103.96783727455367,1481
2023-01-01 03:33:00,103.53107878447716,104.35533495772073,103.25944363971686,103.73421529617832,5522
2023-01-01 03:34:00,103.82481200772814,104.6957968172402,103.4791738356733,104.1883924956143,9316
2023-01-01 03:35:00,103.96904437895029,105.10462344446695,103.57607439395221,104.18070914091224,4934
2023-01-01 03:36:00,104.36708826998971,105.04135961850893,103.71917723873528,104.10043413366876,3634
2023-01-01 03:37:00,104.48543198993877,105.25314510264376,104.24644728230473,104.51137570916742,2902
2023-01-01 03:38:00,104.38735456648969,104.67980764636202,103.69228806038225,104.61091152258697,2627
2023-01-01 03:39:00,104.24470573833554,105.4522750478505,104.07416107183714,104.59919019932799,1861
2023-01-01 03:40:00,103.8908030808571,104.31742562446573,103.99298312479222,104.11273111498589,5565
2023-01-01 03:41:00,103.72847741407945,104.96447420941021,103.29839264485548,104.11350640290374,3467
2023-01-01 03:42:00,104.39831055723947,104.84838939890868,104.10825892586399,104.41256611266243,4440
2023-01-01 03:43:00,104.60877101637259,104.64948570623162,103.73103415776248,104.31870359813817,1310
2023-01-01 03:44:00,104.49738972411402,105.0440579301159,104.66583904853175,104.71294266824374,1718
2023-01-01 03:45:00,105.08635225346403,105.73822557871271,104.67623059650501,105.00255032429007,3764
2023-01-01 03:46:00,104.77401219980689,105.66613531063746,104.5102988866771,104.99166309127399,8525
2023-01-01 03:47:00,104.93141665464287,105.75338477484623,105.08563727063128,105.30320457400353,8405
2023-01-01 03:48:00,105.09081916384399,105.76393989592368,105.10517274466841,105.1844639872362,7097
2023-01-01 03:49:00,105.4486362602621,105.26461373442417,104.24750768890269,105.11583750312295,7694
2023-01-01 03:50:00,105.7514978920049,106.19292327467501,105.21404157506501,105.26669275566607,5499
2023-01-01 03:51:00,105.26390822730926,106.1318653074811,104.73914053767353,105.66529841394714,1002
2023-01-01 03:52:00,105.98941302903046,106.26323751812721,104.6495224013486,105.62485245491153,8095
2023-01-01 03:53:00,105.46509638016776,105.84236411954318,104.48086179458967,105.46736629620102,3933
2023-01-01 03:54:00,105.87419470628635,105.77282333491338,105.22667036559942,105.64813673569127,8391
2023-01-01 03:55:00,105.79128178047564,106.60514809380552,105.59315124174456,105.72116358612958,2026
2023-01-01 03:56:00,105.4912131458572,105.94717397465031,105.16666813051192,105.83277310090702,6392
2023-01-01 03:57:00,105.52994861621335,106.46069838562815,105.21914531743906,105.55061914384831,2357
2023-01-01 03:58:00,105.34093143279968,106.06665845472843,104.89682723672874,105.26810182733722,4038
2023-01-01 03:59:00,105.46893816902889,105.6399085188215,104.94520991118263,105.35975092552184,4150
2023-01-01 04:00:00,105.43496425988374,106.21615038953833,104.91577396357718,105.40393656782292,4248
2023-01-01 04:01:00,105.61247946576874,106.53750164331784,105.33642736894761,105.70317473461152,5630
2023-01-01 04:02:00,105.6960187336021,105.96745849242217,105.35757518178896,105.77013669406072,8333
2023-01-01 04:03:00,105.44418094758929,105.6186085474953,104.46583654229421,105.42025783468456,1131
2023-01-01 04:04:00,105.05767730379385,105.47280369779126,105.16155525763392,105.46448478960644,3631
2023-01-01 04:05:00,105.66925925762303,106.44527372127835,105.25011338916144,105.4918071591344,9886
2023-01-01 04:06:00,105.58384045248461,106.08842254319877,105.33318297982139,105.64057701500798,2256
2023-01-01 04:07:00,105.43977337347087,106.08347610301122,105.484400125639,105.73830429134634,4485
2023-01-01 04:08:00,105.97681348657876,106.21511700320703,105.60249949619867,105.63148780344176,4158
2023-01-01 04:09:00,106.23401420051209,105.95641572622118,105.37511686047213,105.87588029738,9634
2023-01-01 04:10:00,106.28025476318491,106.86476750624514,106.55238057180246,106.62501954217124,7873
2023-01-01 04:11:00,107.23890161570976,107.7791320484232,106.81548362912949,107.13193237643898,8894
2023-01-01 04:12:00,106.4507364863479,107.74082349061845,105.89094091265014,106.83481648244064,8112
2023-01-01 04:13:00,107.20725613518904,108.15872394024949,106.8991231364378,107.25330510444748,3919
2023-01-01 04:14:00,107.09734540011839,107.7281945480939,106.86410046371947,107.26738206467535,2954
2023-01-01 04:15:00,106.80664951772404,107.73451204140054,106.99586398218877,107.10590468617877,6536
2023-01-01 04:16:00,107.54039799309142,107.75093530339261,106.33267987419902,107.24220123169049,5623
2023-01-01 04:17:00,107.27210532924116,107.58794908254481,106.53861332998831,107.3093151221975,2125
2023-01-01 04:18:00,106.44924803935363,107.91959620153094,106.31373712183559,106.92987534437657,3845
2023-01-01 04:19:00,106.56640469749938,107.12440385608483,106.40570203202213,106.59046358641217,7142
2023-01-01 04:20:00,105.97776928132579,107.19700802645255,105.79957142883936,106.41278353792258,4646
2023-01-01 04:21:00,106.58448202098383,107.74019159423379,105.96915968273686,106.96368933058804,5631
2023-01-01 04:22:00,106.25161673431538,107.01935367712194,106.38607761326014,106.70673890061728,5055
2023-01-01 04:23:00,106.32081567244883,106.65923494767799,105.73021719125579,106.42712212729812,6912
2023-01-01 04:24:00,106.63502577543575,107.12201716513214,106.20553956347985,106.35849928499044,1337
2023-01-01 04:25:00,105.98492745064522,107.2125179805249,105.69605640477083,106.38105453356697,2396
2023-01-01 04:26:00,106.6835990100613,106.54748519491561,105.95711456943776,106.41916211688427,1835
2023-01-01 04:27:00,106.17304194859291,106.39283046368708,105.98028374483793,106.30293161596873,8184
2023-01-01 04:28:00,106.19734696480977,107.18852987830905,105.99438799333275,106.28820117635529,1780
2023-01-01 04:29:00,106.06018522543799,106.87179290824533,106.18617057468671,106.48121149412033,1977
2023-01-01 04:30:00,106.23185006795553,106.81454806091534,106.00439149037756,106.2715403531767,8230
2023-01-01 04:31:00,106.16464360182647,107.26018885791763,105.99414506695315,106.27310681372867,5428
2023-01-01 04:32:00,106.65719783523542,106.79579939192925,106.2548604392347,106.48330137211832,4677
2023-01-01 04:33:00,106.24261258118577,107.03595317062701,105.73197154235962,106.50881279223086,5264
2023-01-01 04:34:00,106.18254912044081,107.42144766829908,106.10695542459925,106.5609162708038,7333
2023-01-01 04:35:00,105.97722434778817,106.84671946165749,105.97299025686777,106.36257635759694,4407
2023-01-01 04:36:00,106.47724809287662,107.3211694999314,105.77129927449631,106.46480545485187,5605
2023-01-01 04:37:00,106.40099264281426,106.58981923436824,106.0553087730618,106.29226285440751,6614
2023-01-01 04:38:00,105.91581893604126,107.23729596273631,105.53076795287356,106.28311152161535,5710
2023-01-01 04:39:00,106.37725625435151,106.93137597676044,106.08598415880977,106.34530723814211,4971
2023-01-01 04:40:00,105.69863646023933,106.0912019926452,105.24436164697605,106.0557551663134,4579
2023-01-01 04:41:00,105.90758594378552,106.19833468718784,105.66104808510173,105.87745390182106,6574
2023-01-01 04:42:00,105.63363359983502,106.4327862231307,105.32268962299229,105.73684888335602,8960
2023-01-01 04:43:00,106.09203337126738,106.81517967860896,104.95500880370248,105.93906662865169,7098
2023-01-01 04:44:00,105.62551153514961,106.75573225781294,105.18444271958788,106.1191806967548,1355
2023-01-01 04:45:00,106.35237064391313,106.62298596531377,105.7850370151576,106.23563014239785,8096
2023-01-01 04:46:00,106.63361214276513,106.78215619750874,106.34824896452687,106.56601321641972,1916
2023-01-01 04:47:00,106.62713697797382,107.36617729968091,105.73230677057322,106.63589080473206,1886
2023-01-01 04:48:00,106.68439431946513,107.10902947261587,106.13375605570523,106.67549789139217,3188
2023-01-01 04:49:00,106.90950772802013,107.0911852703535,106.75354738631518,106.94469797449926,6595
2023-01-01 04:50:00,106.74473040743727,108.10513272726385,106.15215093899333,107.14494633017611,1354
